DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
2004-10-06,106-10,37.895,130.9417,20.52,20.65,20.66,20.62,15.18,12.25,9.57,5.22,3.12,1.66,1.3,1.09,0.82,0.66,0.636
2004-12-09,106-10,37.895,130.9417,17.04,17.19,17.19,17.21,17.19,16.88,10.78,6.46,4.55,1.86,1.23,1.05,0.84,0.66,0.7226
2005-04-24,106-10,37.895,130.9417,12.33,12.33,12.33,11.99,10.65,9.7,8.38,7.58,5.45,3.9,1.65,1.12,0.82,0.63,0.5301
2005-06-25,106-10,37.895,130.9417,21.92,19.41,16.92,14.85,13.11,10.71,9.86,9.57,9.25,6.18,2.97,1.49,0.89,0.68,0.6156
2005-08-28,106-10,37.895,130.9417,21.06,20.77,14.33,8.43,5.71,3.69,2.55,2.05,1.63,1.06,0.92,0.78,0.62,0.51,0.5282
2005-10-27,106-10,37.895,130.9417,21.21,21.28,21.29,21.29,21.25,14.59,8.61,4.09,2.67,1.5,1.1,0.87,0.68,0.54,0.6754
2006-03-16,106-10,37.895,130.9417,10.59,10.6,10.63,10.63,10.58,10.56,10.61,8.0,5.76,2.74,1.43,1.07,0.79,0.64,0.4284
2006-06-13,106-10,37.895,130.9417,18.53,17.81,14.84,14.7,14.06,11.67,11.03,10.69,9.89,5.94,2.34,1.35,0.85,0.66,0.6176
2006-08-30,106-10,37.895,130.9417,23.48,21.73,13.86,10.25,6.62,3.65,2.5,1.96,1.48,1.09,0.9,0.77,0.61,0.51,0.49420000000000003
2006-12-12,106-10,37.895,130.9417,15.66,15.7,15.71,15.71,15.72,15.73,13.59,5.42,3.2,1.68,1.19,0.99,0.82,0.63,0.6733
2007-02-06,106-10,37.895,130.9417,8.1018,8.081,7.9474,7.5428,6.001,5.0392,3.8033,2.7889999999999997,2.1996,1.5948,1.1852,1.0089,0.7254,0.5670000000000001,0.47490000000000004
2007-06-12,106-10,37.895,130.9417,18.6956,18.6793,15.5082,14.7166,13.0598,11.7589,10.9497,9.6512,7.558,4.5334,2.3045,1.3526,0.9134,0.7284,0.6286
2007-08-21,106-10,37.895,130.9417,25.3865,24.9124,24.0569,17.7913,16.1961,14.9657,11.9503,11.2484,9.5199,4.5774,2.4193,1.5249,0.9698,0.7229,0.7735000000000001
2007-10-11,106-10,37.895,130.9417,21.3557,21.3871,21.386999999999997,21.3775,15.9915,14.3277,11.5689,8.3336,5.6492,2.7402,1.5031,1.2416,0.8793,0.7159,0.6331
2007-12-09,106-10,37.895,130.9417,13.4597,13.2647,12.899000000000001,12.7994,9.9374,5.3831,3.3067,2.531,1.9076,1.3382,0.9939,0.8401,0.6886,0.5669,0.7547
2008-02-18,106-10,37.895,130.9417,11.0898,11.0733,11.0708,11.0691,11.0645,11.06,11.0601,11.0532,11.05,8.4833,3.0702,1.5083,0.9483,0.7627,0.6607000000000001
2008-04-08,106-10,37.895,130.9417,11.0283,11.0289,10.796,10.6613,10.5672,10.5659,10.5497,10.4691,10.1393,9.0226,4.0204,1.9867,1.0487,0.7946,0.5371
2008-06-12,106-10,37.895,130.9417,18.9092,17.3133,16.5315,13.6001,8.2982,5.4818,4.0846,2.5127,1.8575,1.285,1.0508,0.9199,0.7243,0.5945,0.5057
2008-08-07,106-10,37.895,130.9417,24.8698,24.6317,18.9851,12.8914,7.3098,5.1696,3.4607,2.0775,1.5509,1.1785,0.9655,0.8479,0.6632,0.5457,0.5309
2008-10-10,106-10,37.895,130.9417,21.456,21.3927,20.575,20.2922,15.4239,14.0684,10.5813,7.5965,5.382000000000001,2.6671,1.5773,1.1507,0.8284,0.6297,0.5579000000000001
2008-12-10,106-10,37.895,130.9417,12.7258,12.7185,12.700999999999999,12.6996,12.6737,7.3008,4.2322,2.742,2.1395,1.2916,1.011,0.89,0.7202,0.5899,0.5683
2009-02-18,106-10,37.895,130.9417,10.8102,10.8507,10.8488,10.8504,10.7,10.3045,8.4871,6.1112,3.7972,1.5174,1.1469,0.948,0.7454,0.6005,0.5392
2009-04-08,106-10,37.895,130.9417,12.6023,12.1327,11.5949,11.464,11.0851,10.3199,10.0927,9.972000000000001,9.9388,9.5847,4.5118,2.0701,0.998,0.7479,0.5627
2009-06-06,106-10,37.895,130.9417,16.705,16.7091,16.3759,15.6021,12.7334,11.8615,10.8889,10.3424,9.9347,6.3103,3.7959,2.149,0.9587,0.7462,0.6676000000000001
2009-08-22,106-10,37.895,130.9417,24.3298,24.2963,22.2066,19.0148,15.9481,14.7646,13.0983,11.0559,9.7657,3.6759,1.9781,1.2381,0.8272,0.6517,0.7857000000000001
2009-10-12,106-10,37.895,130.9417,21.3326,21.3483,21.3476,21.3263,17.6936,15.0816,12.9181,11.4645,10.456,9.8945,5.9454,2.6258,1.0947,0.7859999999999999,0.8662000000000001
2009-12-23,106-10,37.895,130.9417,13.0446,13.067,13.0668,13.055,13.0806,13.0649,12.8376,11.5283,10.4407,8.9059,3.6046,1.4437,0.9539,0.7829,0.5598000000000001
2010-02-20,106-10,37.895,130.9417,8.3037,8.2436,8.0103,7.8979,7.7823,7.5212,5.4878,3.1974,2.3508,1.4652,1.0941,0.9129999999999999,0.6731,0.5645,0.5027
2010-04-04,106-10,37.895,130.9417,9.9577,9.9563,9.9549,9.9577,9.9296,8.7337,7.4761,5.3346,3.398,1.7422,1.1475,0.9339,0.7504,0.5721,0.46900000000000003
2010-06-19,106-10,37.895,130.9417,22.4188,17.5868,16.1577,15.5318,14.3544,12.7432,8.4843,6.2867,3.5873,1.8135,1.2708,0.9539,0.733,0.5954,0.5148
2010-10-12,106-10,37.895,130.9417,20.5515,20.3639,20.4558,20.788,15.7221,10.8141,7.0637,4.181,3.1369,1.6651,1.2459,1.0069,0.7428,0.6177,0.7022
2010-12-19,106-10,37.895,130.9417,14.6534,14.6648,14.6623,14.6711,14.6431,14.6419,14.6473,14.4909,10.6039,5.0619,2.8168,1.8416,0.9913,0.7729,0.7064
2011-02-17,106-10,37.895,130.9417,10.4576,10.4921,10.4918,10.4945,10.4769,10.4658,10.4544,10.4469,10.4357,10.1379,8.2746,5.9628,1.8699,0.996,0.6688000000000001
2011-04-10,106-10,37.895,130.9417,10.0757,10.0598,10.0393,9.9186,9.5385,9.3972,9.2734,9.105,8.8577,5.7698,2.9709,1.7898,1.0082,0.7841,0.5597
2011-06-11,106-10,37.895,130.9417,17.916,14.719000000000001,13.412,12.140999999999998,10.157,9.771,9.605,9.407,9.225,7.377000000000001,3.353,2.175,1.1540000000000001,0.843,0.5882000000000001
2011-08-26,106-10,37.895,130.9417,23.9827,18.7515,10.3176,7.0811,3.8417,2.8533,2.3366,1.8804,1.4454,1.2495,1.1184,0.9936,0.8567,0.6309,0.5333
2011-10-06,106-10,37.895,130.9417,20.8558,20.8623,20.8662,20.7748,12.7855,7.2739,3.9421,2.5497,1.815,1.4898,1.1745,0.9776,0.7456,0.6025,0.6531
2011-12-13,106-10,37.895,130.9417,15.8008,15.8008,15.7698,15.6953,15.4872,14.8685,10.685,6.3243,4.0526,1.8565,1.3741,1.1382,0.8561,0.6898,0.6825
2012-02-06,106-10,37.895,130.9417,7.8689,7.8732,7.8031,7.7498,7.6081,7.4989,5.6911,3.3331,2.1029,1.4626,1.1743,0.9958,0.7608,0.6199,0.4748
2012-04-08,106-10,37.895,130.9417,9.7992,9.7751,9.7766,9.7762,9.3627,6.7816,4.9055,2.9166,2.0079,1.4259,1.1983,1.0482,0.764,0.6364,0.4198
2012-06-28,106-10,37.895,130.9417,21.0177,20.9785,18.4564,16.0371,15.3167,13.7569,11.0104,6.6902,4.1578,2.1359,1.4513,1.1702,0.8044,0.65,0.653
2012-08-22,106-10,37.895,130.9417,26.7838,26.7969,18.804000000000002,16.9589,15.1453,13.9969,10.8859,10.1585,9.722999999999999,9.1656,6.1751,2.3938,1.1049,0.8001,0.8618
2012-10-06,106-10,37.895,130.9417,21.1188,21.0223,20.8655,19.1991,16.1988,14.8812,13.9804,11.7574,10.212,6.3454,2.5776,1.5525,1.043,0.8036,0.8539
2012-12-13,106-10,37.895,130.9417,13.5547,13.5762,13.3829,13.3704,13.0348,12.7381,12.1614,11.1121,6.7999,2.7277,1.7564,1.2627,0.8985,0.6899,0.7061000000000001
2013-02-17,106-10,37.895,130.9417,10.45,10.45,10.45,10.45,10.43,10.16,7.18,5.14,4.72,4.01,1.9,1.24,0.94,0.73,0.551
2013-04-12,106-10,37.895,130.9417,11.42,11.42,10.99,10.38,8.87,6.3,5.12,3.45,2.63,1.51,1.19,1.04,0.81,0.69,0.538
2013-06-08,106-10,37.895,130.9417,18.97,18.87,16.63,14.51,12.51,12.05,11.14,10.22,9.12,5.27,3.29,1.78,1.06,0.83,0.6732
2013-08-17,106-10,37.895,130.9417,26.58,26.47,17.09,15.48,14.85,12.21,11.01,10.28,10.05,6.37,3.21,1.92,1.0,0.8,0.7373000000000001
2013-10-19,106-10,37.895,130.9417,22.7,22.71,22.71,22.72,22.7,17.7,16.67,13.77,7.59,3.23,1.72,1.48,1.03,0.8,0.8815000000000001
2013-12-06,106-10,37.895,130.9417,16.09,16.11,16.11,16.11,16.12,16.12,15.98,12.97,11.01,8.14,4.68,2.22,1.13,0.87,0.7837000000000001
2014-03-01,106-10,37.895,130.9417,10.5661,10.5537,10.5235,10.4213,8.3974,6.7193,3.616,2.41,1.9676,1.3023,1.0336,0.8665,0.6835,0.5602,0.5395
2014-04-16,106-10,37.895,130.9417,11.1196,10.9968,10.0228,7.3901,5.0,3.6862,2.6986,1.9284,1.5703,1.2486,1.0166,0.9052,0.7241,0.6041,0.5392
2014-06-09,106-10,37.895,130.9417,18.8493,18.1434,16.8482,15.1452,13.9933,11.7884,10.6064,9.8896,8.2895,3.6,1.7898,1.1197,0.7871,0.6826,0.609
2014-08-14,106-10,37.895,130.9417,24.1149,23.9153,21.221999999999998,16.5387,15.354000000000001,12.1749,9.9016,7.3524,4.7054,2.1736,1.3873,0.9822,0.8637,0.7029,0.6934
2014-10-18,106-10,37.895,130.9417,20.8127,20.8142,20.8188,20.8186,20.8217,17.3794,15.6895,12.0753,10.0256,5.466,2.201,1.4737,0.945,0.7884,0.8969
2014-12-08,106-10,37.895,130.9417,15.8857,15.9247,15.9347,15.9293,15.9194,15.7815,15.7927,15.5166,13.4364,7.2348,3.2508,1.9518,1.064,0.8428,0.8299000000000001
2015-02-04,106-10,37.895,130.9417,11.7797,11.7874,11.7866,11.7847,11.785,11.7962,11.7993,11.8008,11.8015,9.6383,4.9677,1.8657,1.0262,0.835,0.7606
2015-04-11,106-10,37.895,130.9417,10.7672,10.75,10.6707,10.6623,10.6513,10.6467,10.5001,10.3795,10.4509,9.9425,6.8567,2.986,1.1738,0.8445,0.6362
2015-06-11,106-10,37.895,130.9417,19.9271,18.8255,18.322,15.1758,13.6847,12.0334,10.9815,10.4757,10.3857,8.8559,4.6919,2.0869999999999997,1.088,0.8287,0.7212000000000001
2015-08-06,106-10,37.895,130.9417,23.7968,17.7751,15.5037,14.4708,13.1388,7.0862,4.0888,2.226,2.0268,1.3615,1.0922,0.9552,0.7973,0.6999,0.727
2015-10-21,106-10,37.895,130.9417,21.0211,21.0427,21.0432,19.597,16.7526,10.5332,6.4399,3.8138,2.6507,1.5739,1.2551,1.0407,0.8122,0.7006,0.742
2015-12-08,106-10,37.895,130.9417,14.9559,14.9457,14.9619,14.9648,14.9705,15.0676,12.8563,10.0045,4.9257,2.0276,1.5188,1.1914,0.8598,0.7149,0.7081000000000001
2016-02-19,106-10,37.895,130.9417,7.4343,7.4801,7.4685,7.3845,6.7093,6.6369,5.7904,3.697,2.1766,1.3755,1.1211,0.9791,0.8349,0.7229,0.5045000000000001
2016-04-09,106-10,37.895,130.9417,14.8995,14.8971,14.884,14.84,14.0456,13.209000000000001,10.3431,6.3125,4.0069,1.709,1.2389,1.0464,0.8541,0.721,0.5978
2016-06-18,106-10,37.895,130.9417,20.5337,20.5498,19.955,15.4282,15.3217,9.571,4.9033,3.3311,2.3688,1.6173,1.2575,1.0599,0.8182,0.6871,0.6261
2016-08-05,106-10,37.895,130.9417,28.3761,19.5711,16.5597,15.1251,12.9281,7.3145,3.6979,3.1159,2.4012,1.5818,1.2013,0.9911,0.7786,0.6646,0.5967
2016-10-11,106-10,37.895,130.9417,22.2833,22.3016,22.3044,22.3185,16.316,16.0339,12.9514,6.5516,3.2953,1.9551,1.3158,1.0556,0.8453,0.7055,0.8501000000000001
2016-12-08,106-10,37.895,130.9417,16.5559,16.5288,16.5303,16.5317,16.5382,16.5554,16.1734,15.1837,13.2894,7.1878,2.8626,1.6411,1.1775,0.8503,0.9533
2017-02-05,106-10,37.895,130.9417,10.024,9.9682,9.9289,9.8814,9.8098,8.2882,6.7634,4.3016,2.4859999999999998,1.6722,1.3530000000000002,1.1243,0.8887,0.7242,0.6096
2017-04-08,106-10,37.895,130.9417,10.7767,10.675,10.3885,10.3069,9.763,9.2203,8.6488,7.7192,5.5367,2.7359,1.6683,1.2711,0.9445,0.7523,0.5888
2017-06-18,106-10,37.895,130.9417,19.4565,19.3284,18.4502,16.6823,14.1718,12.0503,11.0745,10.004,8.8281,4.5089,2.0604,1.4342,0.9952,0.7762,0.6751
2017-08-13,106-10,37.895,130.9417,25.8914,25.8624,17.6935,16.3591,15.0863,13.0415,11.2587,10.2294,9.3288,7.3184,3.5629,1.649,1.012,0.8402,0.7223
2017-10-17,106-10,37.895,130.9417,20.0945,20.0928,20.0883,16.6782,15.3073,13.3484,11.872,11.4445,10.1984,8.3588,4.0237,1.7205,1.044,0.8194,0.8245
2017-12-09,106-10,37.895,130.9417,13.048,13.0222,12.6415,12.264000000000001,11.761,9.8185,7.2747,4.3186,2.8836,1.6033,1.2727,1.088,0.8759999999999999,0.7255,0.5662
1993-02-14,106-11,37.895,131.2517,9.1,8.8,8.45,8.39,8.39,8.5,7.99,5.09,2.73,1.65,1.0,0.81,0.53,0.58,0.46480000000000005
1993-04-15,106-11,37.895,131.2517,10.2,9.64,9.55,9.29,7.42,5.71,4.99,3.55,3.09,1.62,1.12,1.02,0.7,0.44,0.4898
1993-06-11,106-11,37.895,131.2517,16.1,15.89,14.3,14.18,13.59,9.23,8.29,6.57,4.98,4.69,2.66,1.26,1.07,0.68,0.45230000000000004
1993-08-18,106-11,37.895,131.2517,20.06,20.19,19.19,17.77,15.67,13.74,12.58,10.23,8.08,7.69,2.09,1.47,1.18,0.62,0.4707
1993-10-21,106-11,37.895,131.2517,17.7,17.64,17.64,17.54,11.69,6.87,5.24,3.02,2.89,2.47,1.48,1.05,0.65,0.56,0.5127
1994-02-18,106-11,37.895,131.2517,9.2,8.91,8.24,7.41,7.19,7.02,6.49,5.18,4.11,2.78,2.16,1.34,0.56,0.52,0.4179
1994-04-19,106-11,37.895,131.2517,9.25,9.17,9.04,8.88,7.66,6.19,6.03,4.7,3.06,2.8,1.11,0.84,0.63,0.52,0.459
1994-06-15,106-11,37.895,131.2517,19.05,16.78,13.31,12.06,8.7,6.54,4.26,2.98,2.24,1.49,1.08,0.83,0.51,0.4,0.5007
1994-08-06,106-11,37.895,131.2517,26.68,22.45,16.42,14.39,14.17,12.84,8.88,5.7,4.18,2.68,2.09,1.18,1.3,1.0,0.5498000000000001
1994-10-19,106-11,37.895,131.2517,17.77,17.7,17.43,17.04,7.89,3.62,2.45,1.87,1.5,1.02,0.8,0.63,0.43,0.35,0.5167
1994-12-23,106-11,37.895,131.2517,15.84,15.87,15.88,15.88,15.83,15.7,15.58,7.19,4.77,2.31,1.51,1.1,0.65,0.47,0.5044000000000001
1995-03-07,106-11,37.895,131.2517,10.57,10.55,10.46,10.45,10.38,10.05,8.49,8.06,6.35,2.74,1.56,1.17,0.7,0.46,0.5295
1995-04-16,106-11,37.895,131.2517,12.51,12.48,12.35,12.0,10.94,8.85,5.1,3.11,1.95,1.42,1.1,0.9,0.67,0.55,0.5079
1995-06-01,106-11,37.895,131.2517,17.22,16.39,16.07,15.79,13.82,12.22,11.09,10.09,8.59,4.61,2.03,1.21,0.75,0.55,0.5931000000000001
1995-08-12,106-11,37.895,131.2517,23.68,21.5,16.53,15.16,14.16,11.05,7.72,5.16,3.05,1.7,1.22,1.04,0.67,0.54,0.4591
1995-10-27,106-11,37.895,131.2517,18.46,18.52,18.82,15.88,12.05,6.92,4.76,2.91,2.1,1.28,1.0,0.82,0.52,0.44,0.5842
1995-12-08,106-11,37.895,131.2517,13.88,13.9,13.85,13.1,13.04,11.31,6.27,3.9,2.71,1.56,1.12,0.87,0.62,0.52,0.6343
1996-02-21,106-11,37.895,131.2517,8.36,8.36,7.97,7.41,7.01,5.7,5.23,3.24,2.41,1.5,1.26,1.04,0.65,0.45,0.36860000000000004
1996-04-05,106-11,37.895,131.2517,6.11,6.11,6.11,6.0,4.59,3.26,2.68,2.23,1.77,1.21,0.86,0.7,0.53,0.43,0.388
1996-06-11,106-11,37.895,131.2517,17.38,15.63,14.27,10.12,8.01,6.08,4.62,3.56,2.15,1.23,0.98,0.81,0.6,0.47,0.5064000000000001
1996-08-07,106-11,37.895,131.2517,24.56,22.67,18.63,15.21,12.6,10.52,10.07,9.4,6.83,2.16,1.82,1.24,0.64,0.53,0.5609000000000001
1996-10-17,106-11,37.895,131.2517,18.49,18.49,18.74,15.63,13.76,8.51,5.76,2.27,1.79,1.28,0.93,0.74,0.54,0.41,0.5900000000000001
1996-12-15,106-11,37.895,131.2517,10.57,10.48,10.22,10.07,9.73,9.28,4.28,3.01,2.25,1.45,1.01,0.8,0.58,0.49,0.466
1997-02-19,106-11,37.895,131.2517,7.13,7.17,6.59,6.0,5.96,5.83,4.5,2.9,2.11,1.34,1.17,0.97,0.65,0.49,0.4708
1997-04-18,106-11,37.895,131.2517,11.66,11.64,11.36,11.08,9.67,8.01,5.54,3.12,2.15,1.45,1.06,0.76,0.51,0.37,0.4481
1997-06-12,106-11,37.895,131.2517,18.1,16.81,14.93,13.74,10.29,8.68,8.32,6.84,5.0,2.52,1.39,1.09,0.72,0.67,0.5161
1997-08-30,106-11,37.895,131.2517,24.62,24.16,17.55,13.54,8.68,4.58,3.28,2.43,1.85,1.25,0.96,0.79,0.55,0.42,0.5198
1997-10-19,106-11,37.895,131.2517,19.46,19.44,19.35,20.25,15.72,12.99,10.18,5.82,3.58,1.76,1.21,0.91,0.6,0.54,0.7375
1997-12-23,106-11,37.895,131.2517,15.27,15.28,15.25,15.2,14.93,14.24,13.92,11.66,5.93,2.25,1.49,1.09,0.69,0.66,0.5971000000000001
1998-02-27,106-11,37.895,131.2517,10.62,10.63,10.6,10.59,10.59,10.56,10.56,10.56,9.74,7.49,5.08,2.21,0.97,0.63,0.5924
1998-04-19,106-11,37.895,131.2517,14.96,14.97,14.75,14.67,12.79,10.25,7.46,4.81,3.34,1.67,1.22,1.0,0.7,0.51,0.46340000000000003
1998-06-07,106-11,37.895,131.2517,15.89,15.86,14.38,9.92,5.29,3.63,2.81,2.23,1.59,1.15,0.95,0.77,0.56,0.42,0.5117
1998-08-25,106-11,37.895,131.2517,22.71,22.69,18.98,16.68,15.59,13.59,11.08,10.67,8.35,4.27,2.78,1.59,0.88,0.55,0.6294000000000001
1998-10-24,106-11,37.895,131.2517,19.65,19.65,19.65,19.45,16.25,14.95,12.85,11.45,10.95,8.45,4.55,2.45,1.05,0.75,0.7303000000000001
1998-12-17,106-11,37.895,131.2517,13.05,13.05,13.05,13.05,12.85,11.95,8.45,5.35,3.35,1.75,1.25,0.95,0.65,0.55,0.5497000000000001
1999-02-06,106-11,37.895,131.2517,10.07,10.06,10.07,9.94,9.47,8.18,6.56,4.27,2.77,1.95,1.28,1.01,0.73,0.55,0.49520000000000003
1999-04-16,106-11,37.895,131.2517,12.34,12.08,11.43,11.2,10.16,7.61,6.16,3.73,2.62,1.57,1.04,0.87,0.6,0.46,0.48210000000000003
1999-06-04,106-11,37.895,131.2517,17.33,16.79,15.97,15.19,11.67,10.83,10.61,10.49,10.19,6.53,2.46,1.33,0.88,0.59,0.5983
1999-08-26,106-11,37.895,131.2517,25.34,25.34,25.33,23.19,16.49,12.38,8.74,6.46,4.07,1.66,1.13,1.0,0.71,0.53,0.7045
1999-12-27,106-11,37.895,131.2517,14.94,14.94,14.95,14.95,14.95,14.95,14.93,14.94,11.79,5.41,2.5,1.37,0.84,0.6,0.74
2000-02-12,106-11,37.895,131.2517,12.18,12.18,12.19,12.19,12.19,12.19,12.19,12.16,12.11,10.44,6.12,2.28,1.02,0.75,0.6428
2000-04-08,106-11,37.895,131.2517,13.54,13.23,13.02,12.87,10.97,10.78,10.76,10.33,7.88,4.36,1.95,1.23,0.75,0.6,0.5416000000000001
2000-06-08,106-11,37.895,131.2517,18.92,18.84,15.79,12.74,11.75,11.18,10.93,10.78,10.47,8.82,5.11,1.83,0.92,0.59,0.5875
2000-08-03,106-11,37.895,131.2517,22.58,21.84,18.97,11.52,4.06,3.03,2.33,1.41,1.31,1.05,0.93,0.84,0.61,0.48,0.5136000000000001
2000-10-08,106-11,37.895,131.2517,19.41,19.35,15.77,7.26,4.15,2.59,1.88,1.63,1.39,1.06,0.91,0.77,0.58,0.49,0.519
2000-12-07,106-11,37.895,131.2517,13.54,13.48,13.03,12.65,8.09,3.68,2.13,1.65,1.45,1.09,0.88,0.79,0.58,0.44,0.5426
2001-02-13,106-11,37.895,131.2517,9.88,9.81,8.34,7.79,5.85,3.48,3.45,2.0,1.61,1.13,0.97,0.8,0.59,0.48,0.48710000000000003
2001-04-12,106-11,37.895,131.2517,12.26,12.26,12.24,11.68,10.64,8.09,6.15,3.72,2.35,1.47,1.11,0.87,0.62,0.47,0.43170000000000003
2001-06-05,106-11,37.895,131.2517,18.55,17.13,15.89,13.12,11.13,6.58,3.91,3.03,1.95,1.23,0.93,0.81,0.7,0.55,0.4923
2001-08-16,106-11,37.895,131.2517,25.53,25.44,19.33,16.95,14.71,12.6,10.78,7.64,5.34,2.08,1.04,0.89,0.68,0.52,0.6099
2001-10-20,106-11,37.895,131.2517,19.63,19.76,19.85,19.88,15.29,9.24,4.47,2.6,1.61,1.11,0.91,0.8,0.61,0.51,0.6357
2001-12-08,106-11,37.895,131.2517,15.03,15.04,15.06,15.06,14.96,14.82,10.51,5.57,3.63,1.66,1.06,0.89,0.66,0.5,0.6017
2002-02-05,106-11,37.895,131.2517,9.55,9.31,9.1,8.8,8.18,7.64,5.1,3.43,2.52,1.28,0.98,0.82,0.64,0.52,0.4323
2002-04-11,106-11,37.895,131.2517,11.75,11.39,10.74,10.59,10.52,9.84,7.89,6.24,4.46,1.66,0.96,0.8,0.66,0.51,0.4703
2002-06-04,106-11,37.895,131.2517,19.31,18.92,16.36,14.62,12.93,11.98,10.72,10.15,9.69,7.34,3.29,1.56,0.81,0.64,0.6563
2002-08-13,106-11,37.895,131.2517,23.14,23.05,19.26,16.32,15.58,13.7,11.73,9.61,6.32,3.39,1.75,1.11,0.71,0.58,0.7160000000000001
2002-10-18,106-11,37.895,131.2517,21.04,21.03,20.95,20.23,15.73,13.34,11.81,10.65,9.87,5.54,2.04,1.16,0.74,0.57,0.7443000000000001
2003-02-26,106-11,37.895,131.2517,9.93,10.42,10.39,10.36,10.12,9.52,9.23,9.19,8.87,5.2,2.35,1.28,0.76,0.59,0.5900000000000001
2003-04-25,106-11,37.895,131.2517,11.03,10.87,10.71,10.72,10.0,9.25,8.6,7.37,6.08,2.75,1.41,1.0,0.71,0.58,0.5771000000000001
2003-06-10,106-11,37.895,131.2517,18.48,18.41,13.91,12.2,9.67,9.05,8.98,8.95,8.94,8.91,7.87,4.46,1.16,0.71,0.7164
2003-08-10,106-11,37.895,131.2517,22.94,22.9,14.93,13.72,9.83,9.17,8.96,8.94,8.93,8.92,8.59,5.65,1.27,0.75,0.7612
2003-10-09,106-11,37.895,131.2517,20.65,20.72,20.84,20.46,18.24,15.83,13.97,10.57,8.54,5.14,3.03,1.44,0.76,0.58,0.8687
2003-12-10,106-11,37.895,131.2517,14.73,15.46,15.53,15.54,15.53,14.88,14.82,14.32,9.38,3.4,1.82,1.15,0.73,0.57,0.7653000000000001
2004-02-10,106-11,37.895,131.2517,10.48,10.76,10.78,10.78,10.75,9.85,9.05,8.46,5.44,2.16,1.24,0.86,0.61,0.49,0.49610000000000004
2004-04-21,106-11,37.895,131.2517,12.39,12.35,11.26,10.72,10.27,10.18,10.17,10.13,10.08,8.45,5.52,2.24,0.87,0.64,0.6092000000000001
2004-06-10,106-11,37.895,131.2517,18.85,18.21,17.24,15.33,12.58,11.23,10.39,10.17,9.74,8.21,5.51,2.84,0.91,0.67,0.6428
2004-08-10,106-11,37.895,131.2517,25.95,24.2,16.39,14.69,12.13,11.01,10.51,10.32,10.22,9.91,8.63,4.62,1.09,0.68,0.8107000000000001
2004-10-06,106-11,37.895,131.2517,21.51,21.51,21.32,21.11,15.21,11.48,6.23,3.4,2.36,1.49,1.19,0.97,0.73,0.57,0.6137
2004-12-09,106-11,37.895,131.2517,12.35,12.35,12.35,12.35,10.76,8.73,4.19,2.24,1.72,1.26,0.98,0.86,0.62,0.51,0.5398000000000001
2005-03-17,106-11,37.895,131.2517,9.61,9.6,9.49,9.33,9.29,8.92,8.49,7.55,6.52,2.98,1.5,1.18,0.78,0.6,0.42300000000000004
2005-08-28,106-11,37.895,131.2517,23.53,23.14,20.58,13.18,9.68,6.65,4.57,3.39,2.33,1.52,1.09,0.88,0.67,0.53,0.5256000000000001
2005-10-27,106-11,37.895,131.2517,19.85,19.95,19.95,19.95,17.34,14.7,13.26,9.31,5.24,2.06,1.33,1.04,0.75,0.58,0.769
2006-03-16,106-11,37.895,131.2517,10.42,10.66,10.68,10.65,10.6,10.42,8.89,6.03,4.6,2.78,1.6,1.13,0.79,0.62,0.39490000000000003
2006-04-15,106-11,37.895,131.2517,10.81,10.8,10.76,10.75,10.74,10.74,10.1,8.95,5.45,2.35,1.49,1.14,0.79,0.6,0.49470000000000003
2006-06-13,106-11,37.895,131.2517,18.4,18.21,17.47,16.09,12.6,11.14,10.74,10.38,8.71,3.65,1.86,1.2,0.8,0.57,0.6116
2006-08-30,106-11,37.895,131.2517,23.23,22.8,14.39,9.93,8.78,4.16,3.13,2.1,1.66,1.09,0.9,0.78,0.61,0.5,0.53
2006-12-12,106-11,37.895,131.2517,15.19,15.2,15.2,15.2,15.2,15.36,11.99,9.53,4.5,2.01,1.38,1.0,0.79,0.66,0.6019
2007-02-05,106-11,37.895,131.2517,9.505,9.1634,8.1485,7.6881,7.4437,3.9005,2.7103,2.2926,1.7675,1.1896,0.9576,0.8168,0.6622,0.5313,0.45230000000000004
2007-04-06,106-11,37.895,131.2517,12.3191,12.2852,11.039000000000001,10.8714,10.7446,10.7422,10.7135,9.6621,8.344,4.8411,2.4021,1.3975,0.9781,0.7238,0.5622
2007-06-12,106-11,37.895,131.2517,18.0869,18.0809,15.4864,13.870999999999999,8.527000000000001,6.4527,5.1218,3.8409,2.9417,1.6101,1.2145,0.9926,0.8218,0.6332,0.529
2007-08-21,106-11,37.895,131.2517,25.761,25.325,23.326999999999998,17.24,15.8739,12.997,11.4433,9.4535,6.0839,2.9625,1.7773,1.31,0.8388,0.6408,0.6955
2007-10-11,106-11,37.895,131.2517,21.164,21.1715,21.1749,21.1441,15.8495,13.5431,10.7981,7.2187,4.9309,2.4738,1.6135,1.195,0.8217,0.6568,0.6452
2007-12-09,106-11,37.895,131.2517,13.3976,13.4043,12.8129,12.7402,11.7995,5.3736,3.4389,2.3568,1.764,1.2617,0.9917,0.8464,0.6646,0.5479999999999999,0.7657
2008-02-14,106-11,37.895,131.2517,11.3418,11.3579,11.3667,11.3648,11.3715,11.3624,11.347000000000001,11.3448,10.9528,6.0681,2.6835,1.6081,0.9771,0.7733,0.6192000000000001
